folder_name,type,latitude,longitude,n_images,selected_image_filename,selection_confidence,selection_reason,recommendation_pt,accessibility_for_people_with_disabilities_pct,pedestrian_safety_and_proximity_to_traffic_pct,weather_protection_and_overall_comfort_pct,final_quality_pct,accessibility_for_people_with_disabilities_notes,area_accessibility_description,cleanliness_and_maintenance_issues,lighting_and_visibility_issues,pedestrian_safety_and_proximity_to_traffic_notes,poi_description,shelter_and_seating_issues,weather_protection_and_overall_comfort_notes
bus_41.196000_-8.673506,bus,41.196,-8.673506,4,41.196000_-8.673506_111_street.png,1.0,"This image clearly shows a public transport stop with a bus shelter, people waiting, and a bus present, making it the most definitive depiction of the access point.",Adicionar ou reparar pavimento tátil e rampas rebaixadas para acesso universal. Instalar painéis laterais de vidro ou policarbonato no abrigo para melhor proteção contra vento e chuva. Melhorar a iluminação no interior do abrigo para aumentar o conforto e segurança em períodos noturnos. Considerar limpeza e manutenção periódica do espaço.,85.70811744386873,91.79620034542314,72.9706390328152,83.49165227403569,,,,,,,,
bus_41.196001_-8.611422,bus,41.196001,-8.611422,4,41.196001_-8.611422_256_street.png,0.98,"Image [2] clearly shows a bus stop shelter and pole on the right side of the street, making it the best depiction of the public transport stop/access point among the options.","Adicionar/confirmar painéis laterais transparentes no abrigo para melhor proteção contra vento e chuva. Instalar iluminação dedicada no interior do abrigo, aproveitando o poste público já existente para reforçar a visibilidade e segurança. Melhorar as condições de acessibilidade com rampa e piso tátil. Avaliar possibilidade de criar uma passadeira próxima para aumentar a segurança dos peões.",56.95164075993091,56.69257340241797,86.96027633851469,66.86816350028785,,,,,,,,
bus_41.196117_-8.662805,bus,41.196117,-8.662805,4,41.196117_-8.662805_233_street.png,0.98,"Image [2] clearly shows a bus stop shelter, a bus stop pole with signage, and people waiting, making it the most definitive depiction of a public transport stop/access point among the options.",Instalar rampas de acesso e nivelamento do passeio para melhorar a acessibilidade universal. Adicionar painéis laterais transparentes ao abrigo para reforçar a proteção contra o vento e chuva. Instalar iluminação pública junto à paragem para maior segurança e visibilidade. Considerar a criação de uma passagem pedonal próxima para maior segurança dos utentes.,36.26943005181347,33.54922279792746,72.9706390328152,47.59643062751872,,,,,,,,
bus_41.196150_-8.672569,bus,41.19615,-8.672569,4,41.196150_-8.672569_145_street.png,0.4,"None of the images clearly show a public transport stop or access point. Image 1 provides the best view of the street and sidewalk, where a stop might be located, but no clear signage or shelter is visible.",Instalar abrigo com bancos e painéis laterais para proteção contra chuva e vento. Melhorar acessibilidade com rampas ou rebaixamento do passeio e pavimento tátil. Adicionar sinalização e passadeiras próximas para segurança dos peões. Implementar iluminação dedicada no abrigo para maior conforto e segurança à noite.,36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.196343_-8.610957,bus,41.196343,-8.610957,4,41.196343_-8.610957_088_street.png,1.0,"This image clearly shows a public transport stop with a shelter, bench, and people waiting, making it the most definitive depiction of the access point among the options.","Adicionar rampas acessíveis e piso tátil para pessoas com mobilidade reduzida. Instalar painéis laterais em vidro ou policarbonato com sinalização visível para maior proteção contra vento e chuva. Reforçar a iluminação dentro do abrigo para melhorar a segurança à noite. Se possível, alargar o passeio e/ou criar barreiras físicas baixas para maior separação do tráfego.",56.95164075993091,56.69257340241797,72.9706390328152,62.20495106505469,,,,,,,,
bus_41.196344_-8.610875,bus,41.196344,-8.610875,4,41.196344_-8.610875_270_street.png,0.95,"Image 3 clearly shows a bus stop pole/sign on the right side of the image, which is a clear indicator of a public transport stop. The other images do not show any obvious public transport stop or access point.","Instalar um abrigo com proteção lateral em vidro ou policarbonato e bancos para o conforto dos utentes. Melhorar a acessibilidade do passeio, criando rampas suaves e piso tátil direcional. Implementar uma barreira ou separador físico entre o passeio e a estrada para aumentar a segurança de peões. Avaliar e, se necessário, reforçar a iluminação na área da paragem, idealmente com luz dedicada sob o abrigo.",36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.196500_-8.638540,bus,41.1965,-8.63854,4,41.196500_-8.638540_157_street.png,0.98,"Image [1] clearly shows a public transport stop with a bus shelter on the right side of the street, making it the best depiction of the access point among the options.",Adicionar/modernizar painéis laterais transparentes ao abrigo para melhor proteção contra vento e chuva. Instalar pavimento tátil e garantir largura adequada no interior do abrigo para utilizadores de cadeira de rodas. Melhorar a iluminação diretamente sob o abrigo para maior segurança durante a noite. Considerar a instalação de bancos confortáveis.,85.70811744386873,77.46113989637306,72.9706390328152,78.713298791019,,,,,,,,
bus_41.196565_-8.660948,bus,41.196565,-8.660948,4,41.196565_-8.660948_172_street.png,0.98,"Image [1] clearly shows a public transport stop pole with a sign and a trash bin next to it, which are typical features of a bus stop. The other images do not show any clear public transport stop or access point.",Instalar abrigo com painéis laterais de proteção contra vento e chuva. Adicionar bancos para maior conforto. Criar rebaixamento no passeio e piso tátil para acessibilidade. Melhorar iluminação na área da paragem para reforçar a segurança. Implementar barreira/buffer entre passeio e via para aumentar a proteção dos peões.,36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.196565_-8.701056,bus,41.196565,-8.701056,4,41.196565_-8.701056_269_street.png,1.0,"Image 2 clearly shows a public transport stop with a shelter, bench, and signage, making it the most definitive depiction of the access point among the options.",Adicionar painéis laterais transparentes ao abrigo para melhor proteção contra vento e chuva. Instalar iluminação dedicada no interior/abaixo do abrigo para aumentar a segurança e visibilidade à noite. Melhorar acessibilidade com pavimentação tátil e possíveis rampas no passeio. Sinalizar e/ou implementar passadeira nas imediações para maior segurança pedonal.,73.18652849740933,77.46113989637306,86.96027633851469,79.20264824409902,,,,,,,,
bus_41.196566_-8.669050,bus,41.196566,-8.66905,4,41.196566_-8.669050_171_street.png,0.95,"Image [1] clearly shows a blue pole with a sign, which is characteristic of a public transport stop. The other images do not show any clear public transport stop or access point.",Instalar abrigo com cobertura e painéis laterais transparentes para proteger contra intempéries. Adicionar bancos para conforto enquanto se espera. Implementar rampa de acesso e piso tátil para melhorar a acessibilidade para pessoas com mobilidade reduzida. Colocar ou reforçar iluminação pública nas proximidades da paragem para garantir segurança noturna. Considerar implementação de resguardos ou separadores entre a paragem e a rua para aumentar a segurança dos peões.,36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.196617_-8.669440,bus,41.196617,-8.66944,4,41.196617_-8.669440_267_street.png,0.6,"Image 2 shows the intersection and a pole that could potentially be a bus stop sign, which is the closest indication of a public transport access point among the options. The other images do not show any clear public transport stop or related infrastructure.","Instalar um abrigo com bancos e painéis laterais para proteção contra intempéries. Alargar o passeio e melhorar pavimentação para maior acessibilidade, incluindo rampas e pavimento tátil. Considerar a colocação de iluminação dedicada no abrigo. Melhorar a sinalização e proteger a zona pedonal junto ao ponto de paragem.",56.95164075993091,56.69257340241797,47.75474956822107,53.79965457685665,,,,,,,,
bus_41.196621_-8.696723,bus,41.196621,-8.696723,4,41.196621_-8.696723_267_street.png,1.0,"This image clearly shows a public transport stop with a bus shelter and a bus stop sign, making it the best depiction of the access point among the options.",Adicionar ou reparar iluminação pública próxima ao abrigo e considerar luz interior no abrigo. Instalar pavimento tátil junto ao ponto de paragem para melhor acessibilidade. Adicionar painel lateral do lado direito para proteção total contra vento e chuva. Reforçar a sinalização ou instalar passagem de peões próxima para aumentar a segurança dos passageiros.,85.70811744386873,56.69257340241797,86.96027633851469,76.45365572826712,,,,,,,,
bus_41.196634_-8.660790,bus,41.196634,-8.66079,4,41.196634_-8.660790_260_street.png,0.7,"Image 2 shows a pole with a sign that resembles a bus stop sign, which is a typical indicator of a public transport access point. The other images do not clearly show any public transport stop or access point.",Instalar abrigo com painéis laterais de vidro ou policarbonato e banco; implementar rampa de acesso e rebaixamento de passeio para mobilidade reduzida; sinalizar e criar passadeira próxima; adicionar iluminação interna ao abrigo para maior segurança e visibilidade à noite.,56.95164075993091,56.69257340241797,29.10189982728843,47.58203799654577,,,,,,,,
bus_41.196658_-8.639884,bus,41.196658,-8.639884,4,41.196658_-8.639884_184_street.png,0.98,"Image 2 clearly shows a bus shelter with a bench, which is a definitive public transport stop/access point. The other images do not show a clear stop or access point as distinctly.",Melhorar o acesso para pessoas com mobilidade reduzida através da instalação de rampas e passeios nivelados. Adicionar painéis laterais transparentes em ambos os lados do abrigo para melhor proteção contra o vento e a chuva. Instalar iluminação pública próxima à paragem para aumentar a segurança noturna. Substituir ou melhorar o banco para proporcionar maior conforto aos utilizadores.,56.95164075993091,56.69257340241797,61.61485319516407,58.41968911917098,,,,,,,,
bus_41.196731_-8.630652,bus,41.196731,-8.630652,4,41.196731_-8.630652_134_street.png,0.5,"Image 1 shows a view down the street along the railway, and in the distance, there appears to be a structure that could be a public transport stop or access point. None of the images clearly show a stop sign, shelter, or platform entrance, but this image provides the best candidate for a visible access point.","Instalar abrigo com assentos e painéis laterais para proteger contra chuva e vento. Construir passeio acessível e rebaixado para pessoas com mobilidade reduzida. Implementar passadeira para peões e, se possível, uma barreira baixa entre a via e o passeio. Garantir iluminação pública adequada, preferencialmente com luminária dedicada na área do abrigo.",15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
